City,State,Tier,Skill,Skill_Key,City_Key,Rate_Type,Rate_Mode,Unit,Currency,Local_Hourly_Min_INR,Local_Hourly_Max_INR,Local_Day_Min_INR,Local_Day_Max_INR,Platform_Cost_Min_INR,Platform_Cost_Max_INR,Platform_Cost_Basis,Effective_From,Effective_To,Is_Active,Source,Confidence
Chennai,Tamil Nadu,Tier 1,Washing Machine Repair,washing_machine_repair,chennai,per_visit,per_visit,visit,INR,,,440,680,749,1399,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Chennai,Tamil Nadu,Tier 1,TV / Electronics Repair,tv_repair,chennai,per_visit,per_visit,visit,INR,,,340,570,499,1099,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Chennai,Tamil Nadu,Tier 1,Mobile Phone Repair,mobile_repair,chennai,per_visit,per_visit,visit,INR,,,280,520,399,849,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Chennai,Tamil Nadu,Tier 1,Computer / Laptop Repair,computer_repair,chennai,per_visit,per_visit,visit,INR,,,340,600,499,1099,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Chennai,Tamil Nadu,Tier 1,Sofa / Upholstery Cleaning,sofa_cleaning,chennai,per_visit,per_visit,visit,INR,,,680,1200,1300,2500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Chennai,Tamil Nadu,Tier 1,Landscaping / Gardener,landscaping,chennai,mixed,daily,day,INR,75,102,600,816,1000,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Chennai,Tamil Nadu,Tier 1,Security Guard,security_guard,chennai,mixed,daily,day,INR,72,95,720,950,1300,2200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Chennai,Tamil Nadu,Tier 1,Driver / Chauffeur,driver,chennai,mixed,daily,day,INR,108,145,1080,1450,1700,3000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Chennai,Tamil Nadu,Tier 1,Packers & Movers,packers_movers,chennai,per_visit,per_visit,visit,INR,,,2800,5000,4000,10000,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Chennai,Tamil Nadu,Tier 1,Construction Labour / Demolition,construction_labour,chennai,mixed,daily,day,INR,95,128,760,1024,1250,2100,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Chennai,Tamil Nadu,Tier 1,Other,other,chennai,mixed,daily,day,INR,112,148,896,1184,1550,2700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Painter,painter,kolkata,mixed,daily,day,INR,100,130,800,1050,1300,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Plumber,plumber,kolkata,mixed,daily,day,INR,120,155,960,1240,2000,3500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Electrician,electrician,kolkata,mixed,daily,day,INR,115,155,920,1240,2000,3500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Carpenter,carpenter,kolkata,mixed,daily,day,INR,110,150,880,1200,1800,3200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Mason / Bricklayer,mason,kolkata,mixed,daily,day,INR,110,145,880,1160,1500,2600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Tiler,tiler,kolkata,mixed,daily,day,INR,105,140,840,1120,1400,2400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Welder,welder,kolkata,mixed,daily,day,INR,120,160,960,1280,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,AC Technician,ac_technician,kolkata,mixed,daily,day,INR,160,210,1280,1680,3000,5000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Deep Cleaning / Housekeeping,deep_cleaning,kolkata,mixed,daily,day,INR,95,125,760,1000,2000,4000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Pest Control,pest_control,kolkata,per_visit,per_visit,visit,INR,,,900,1500,1400,2800,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Handyman / General Helper,handyman,kolkata,mixed,daily,day,INR,80,108,640,864,1200,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Waterproofing Specialist,waterproofing,kolkata,mixed,daily,day,INR,140,182,1120,1456,2000,3200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,False Ceiling Specialist,false_ceiling,kolkata,mixed,daily,day,INR,135,178,1080,1424,2000,3400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Interior Designer (Basic),interior_designer,kolkata,mixed,daily,day,INR,300,460,2400,3680,3800,7500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Roofer,roofer,kolkata,mixed,daily,day,INR,112,148,896,1184,1500,2600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Flooring Specialist,flooring,kolkata,mixed,daily,day,INR,108,142,864,1136,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Furniture Assembler / Carpenter,furniture_assembler,kolkata,mixed,daily,day,INR,108,142,864,1136,1400,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Geyser / Water Heater Repair,geyser_repair,kolkata,per_visit,per_visit,visit,INR,,,350,550,649,1199,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,RO / Water Purifier Service,ro_service,kolkata,per_visit,per_visit,visit,INR,,,250,430,399,799,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Washing Machine Repair,washing_machine_repair,kolkata,per_visit,per_visit,visit,INR,,,400,620,699,1299,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,TV / Electronics Repair,tv_repair,kolkata,per_visit,per_visit,visit,INR,,,300,520,449,999,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Mobile Phone Repair,mobile_repair,kolkata,per_visit,per_visit,visit,INR,,,250,470,349,799,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Computer / Laptop Repair,computer_repair,kolkata,per_visit,per_visit,visit,INR,,,300,550,449,999,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Sofa / Upholstery Cleaning,sofa_cleaning,kolkata,per_visit,per_visit,visit,INR,,,600,1050,1200,2300,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Landscaping / Gardener,landscaping,kolkata,mixed,daily,day,INR,68,92,544,736,900,1700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Security Guard,security_guard,kolkata,mixed,daily,day,INR,65,88,650,880,1200,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Driver / Chauffeur,driver,kolkata,mixed,daily,day,INR,95,128,950,1280,1500,2600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Packers & Movers,packers_movers,kolkata,per_visit,per_visit,visit,INR,,,2500,4200,3500,8500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Construction Labour / Demolition,construction_labour,kolkata,mixed,daily,day,INR,80,108,640,864,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Kolkata,West Bengal,Tier 1,Other,other,kolkata,mixed,daily,day,INR,98,128,784,1024,1400,2400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Painter,painter,pune,mixed,daily,day,INR,120,150,950,1200,1500,2200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Plumber,plumber,pune,mixed,daily,day,INR,145,185,1160,1480,2400,4000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Electrician,electrician,pune,mixed,daily,day,INR,145,190,1160,1520,2400,4000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Carpenter,carpenter,pune,mixed,daily,day,INR,135,180,1080,1440,2100,3700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Mason / Bricklayer,mason,pune,mixed,daily,day,INR,130,170,1040,1360,1700,2900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Tiler,tiler,pune,mixed,daily,day,INR,125,165,1000,1320,1600,2700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Welder,welder,pune,mixed,daily,day,INR,145,190,1160,1520,1800,2900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,AC Technician,ac_technician,pune,mixed,daily,day,INR,180,245,1440,1960,3500,6000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Deep Cleaning / Housekeeping,deep_cleaning,pune,mixed,daily,day,INR,108,140,864,1120,2200,4200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Pest Control,pest_control,pune,per_visit,per_visit,visit,INR,,,1000,1800,1600,3200,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Handyman / General Helper,handyman,pune,mixed,daily,day,INR,92,120,736,960,1300,2200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Waterproofing Specialist,waterproofing,pune,mixed,daily,day,INR,158,202,1264,1616,2300,3700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,False Ceiling Specialist,false_ceiling,pune,mixed,daily,day,INR,158,205,1264,1640,2200,3700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Interior Designer (Basic),interior_designer,pune,mixed,daily,day,INR,350,530,2800,4240,4300,8800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Roofer,roofer,pune,mixed,daily,day,INR,130,172,1040,1376,1700,2900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Flooring Specialist,flooring,pune,mixed,daily,day,INR,128,168,1024,1344,1650,2800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Furniture Assembler / Carpenter,furniture_assembler,pune,mixed,daily,day,INR,128,168,1024,1344,1600,2700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Geyser / Water Heater Repair,geyser_repair,pune,per_visit,per_visit,visit,INR,,,400,600,699,1299,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,RO / Water Purifier Service,ro_service,pune,per_visit,per_visit,visit,INR,,,290,490,449,849,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Washing Machine Repair,washing_machine_repair,pune,per_visit,per_visit,visit,INR,,,450,690,749,1399,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,TV / Electronics Repair,tv_repair,pune,per_visit,per_visit,visit,INR,,,350,580,499,1099,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Mobile Phone Repair,mobile_repair,pune,per_visit,per_visit,visit,INR,,,280,520,399,849,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Computer / Laptop Repair,computer_repair,pune,per_visit,per_visit,visit,INR,,,350,620,499,1099,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Sofa / Upholstery Cleaning,sofa_cleaning,pune,per_visit,per_visit,visit,INR,,,700,1200,1300,2600,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Landscaping / Gardener,landscaping,pune,mixed,daily,day,INR,80,108,640,864,1050,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Security Guard,security_guard,pune,mixed,daily,day,INR,78,100,780,1000,1400,2300,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Driver / Chauffeur,driver,pune,mixed,daily,day,INR,112,148,1120,1480,1800,3100,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Packers & Movers,packers_movers,pune,per_visit,per_visit,visit,INR,,,3000,5200,4200,10500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Construction Labour / Demolition,construction_labour,pune,mixed,daily,day,INR,100,132,800,1056,1300,2200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Pune,Maharashtra,Tier 2,Other,other,pune,mixed,daily,day,INR,120,158,960,1264,1650,2700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Painter,painter,ahmedabad,mixed,daily,day,INR,100,130,800,1050,1300,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Plumber,plumber,ahmedabad,mixed,daily,day,INR,125,165,1000,1320,2000,3500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Electrician,electrician,ahmedabad,mixed,daily,day,INR,125,165,1000,1320,2000,3500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Carpenter,carpenter,ahmedabad,mixed,daily,day,INR,115,155,920,1240,1800,3200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Mason / Bricklayer,mason,ahmedabad,mixed,daily,day,INR,115,150,920,1200,1500,2600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Tiler,tiler,ahmedabad,mixed,daily,day,INR,105,140,840,1120,1400,2300,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Welder,welder,ahmedabad,mixed,daily,day,INR,120,160,960,1280,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,AC Technician,ac_technician,ahmedabad,mixed,daily,day,INR,155,210,1240,1680,2800,4800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Deep Cleaning / Housekeeping,deep_cleaning,ahmedabad,mixed,daily,day,INR,90,122,720,976,1800,3500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Pest Control,pest_control,ahmedabad,per_visit,per_visit,visit,INR,,,800,1400,1300,2600,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Handyman / General Helper,handyman,ahmedabad,mixed,daily,day,INR,80,108,640,864,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Waterproofing Specialist,waterproofing,ahmedabad,mixed,daily,day,INR,138,178,1104,1424,1900,3100,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,False Ceiling Specialist,false_ceiling,ahmedabad,mixed,daily,day,INR,135,175,1080,1400,1900,3200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Interior Designer (Basic),interior_designer,ahmedabad,mixed,daily,day,INR,280,420,2240,3360,3500,7000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Roofer,roofer,ahmedabad,mixed,daily,day,INR,112,148,896,1184,1500,2600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Flooring Specialist,flooring,ahmedabad,mixed,daily,day,INR,108,142,864,1136,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Furniture Assembler / Carpenter,furniture_assembler,ahmedabad,mixed,daily,day,INR,108,142,864,1136,1400,2400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Geyser / Water Heater Repair,geyser_repair,ahmedabad,per_visit,per_visit,visit,INR,,,340,520,599,1099,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,RO / Water Purifier Service,ro_service,ahmedabad,per_visit,per_visit,visit,INR,,,250,430,349,699,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Washing Machine Repair,washing_machine_repair,ahmedabad,per_visit,per_visit,visit,INR,,,390,600,599,1199,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,TV / Electronics Repair,tv_repair,ahmedabad,per_visit,per_visit,visit,INR,,,290,490,399,899,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Mobile Phone Repair,mobile_repair,ahmedabad,per_visit,per_visit,visit,INR,,,230,440,299,699,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Computer / Laptop Repair,computer_repair,ahmedabad,per_visit,per_visit,visit,INR,,,290,510,399,899,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Sofa / Upholstery Cleaning,sofa_cleaning,ahmedabad,per_visit,per_visit,visit,INR,,,580,1000,1100,2200,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Landscaping / Gardener,landscaping,ahmedabad,mixed,daily,day,INR,68,92,544,736,900,1700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Security Guard,security_guard,ahmedabad,mixed,daily,day,INR,68,90,680,900,1250,2100,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Driver / Chauffeur,driver,ahmedabad,mixed,daily,day,INR,95,128,950,1280,1550,2700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Packers & Movers,packers_movers,ahmedabad,per_visit,per_visit,visit,INR,,,2400,4200,3500,8500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Construction Labour / Demolition,construction_labour,ahmedabad,mixed,daily,day,INR,88,118,704,944,1200,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Ahmedabad,Gujarat,Tier 2,Other,other,ahmedabad,mixed,daily,day,INR,105,138,840,1104,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Painter,painter,surat,mixed,daily,day,INR,100,130,800,1050,1300,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Plumber,plumber,surat,mixed,daily,day,INR,125,165,1000,1320,2000,3500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Electrician,electrician,surat,mixed,daily,day,INR,125,165,1000,1320,2000,3500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Carpenter,carpenter,surat,mixed,daily,day,INR,115,155,920,1240,1800,3200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Mason / Bricklayer,mason,surat,mixed,daily,day,INR,115,150,920,1200,1500,2600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Tiler,tiler,surat,mixed,daily,day,INR,105,140,840,1120,1400,2300,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Welder,welder,surat,mixed,daily,day,INR,120,160,960,1280,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,AC Technician,ac_technician,surat,mixed,daily,day,INR,155,210,1240,1680,2800,4800,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Deep Cleaning / Housekeeping,deep_cleaning,surat,mixed,daily,day,INR,90,122,720,976,1800,3500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Pest Control,pest_control,surat,per_visit,per_visit,visit,INR,,,800,1400,1300,2600,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Handyman / General Helper,handyman,surat,mixed,daily,day,INR,80,108,640,864,1100,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Waterproofing Specialist,waterproofing,surat,mixed,daily,day,INR,138,178,1104,1424,1900,3100,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,False Ceiling Specialist,false_ceiling,surat,mixed,daily,day,INR,135,175,1080,1400,1900,3200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Interior Designer (Basic),interior_designer,surat,mixed,daily,day,INR,280,420,2240,3360,3500,7000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Roofer,roofer,surat,mixed,daily,day,INR,112,148,896,1184,1500,2600,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Flooring Specialist,flooring,surat,mixed,daily,day,INR,108,142,864,1136,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Furniture Assembler / Carpenter,furniture_assembler,surat,mixed,daily,day,INR,108,142,864,1136,1400,2400,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Geyser / Water Heater Repair,geyser_repair,surat,per_visit,per_visit,visit,INR,,,340,520,599,1099,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,RO / Water Purifier Service,ro_service,surat,per_visit,per_visit,visit,INR,,,250,430,349,699,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Washing Machine Repair,washing_machine_repair,surat,per_visit,per_visit,visit,INR,,,390,600,599,1199,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,TV / Electronics Repair,tv_repair,surat,per_visit,per_visit,visit,INR,,,290,490,399,899,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Mobile Phone Repair,mobile_repair,surat,per_visit,per_visit,visit,INR,,,230,440,299,699,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Computer / Laptop Repair,computer_repair,surat,per_visit,per_visit,visit,INR,,,290,510,399,899,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Sofa / Upholstery Cleaning,sofa_cleaning,surat,per_visit,per_visit,visit,INR,,,580,1000,1100,2200,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Landscaping / Gardener,landscaping,surat,mixed,daily,day,INR,68,92,544,736,900,1700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Security Guard,security_guard,surat,mixed,daily,day,INR,68,90,680,900,1250,2100,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Driver / Chauffeur,driver,surat,mixed,daily,day,INR,95,128,950,1280,1550,2700,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Packers & Movers,packers_movers,surat,per_visit,per_visit,visit,INR,,,2400,4200,3500,8500,per_visit,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Construction Labour / Demolition,construction_labour,surat,mixed,daily,day,INR,88,118,704,944,1200,2000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Surat,Gujarat,Tier 2,Other,other,surat,mixed,daily,day,INR,105,138,840,1104,1500,2500,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Jaipur,Rajasthan,Tier 2,Painter,painter,jaipur,mixed,daily,day,INR,95,125,760,1000,1200,1900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Jaipur,Rajasthan,Tier 2,Plumber,plumber,jaipur,mixed,daily,day,INR,110,145,880,1160,1800,3000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Jaipur,Rajasthan,Tier 2,Electrician,electrician,jaipur,mixed,daily,day,INR,110,145,880,1160,1800,3000,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Jaipur,Rajasthan,Tier 2,Carpenter,carpenter,jaipur,mixed,daily,day,INR,105,140,840,1120,1700,2900,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Jaipur,Rajasthan,Tier 2,Mason / Bricklayer,mason,jaipur,mixed,daily,day,INR,100,130,800,1040,1300,2200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Jaipur,Rajasthan,Tier 2,Tiler,tiler,jaipur,mixed,daily,day,INR,98,130,784,1040,1300,2100,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Jaipur,Rajasthan,Tier 2,Welder,welder,jaipur,mixed,daily,day,INR,112,148,896,1184,1400,2300,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
Jaipur,Rajasthan,Tier 2,AC Technician,ac_technician,jaipur,mixed,daily,day,INR,145,200,1160,1600,2500,4200,per_day_equiv,2025-01-01,,TRUE,csv_bootstrap,0.75
